Data,preco_soja_usd_log_ret,petroleo_wti_usd_log_ret,dxy_index_log_ret,taxa_cambio_usd_brl_log_ret,Precip_Brasil_Media_mm,Precip_EUA_Media_mm,ONI,cvol_proxy_diff,imports_1000MT,Estoque_USA_MT,Estoque_Brasil_MT_diff,Estoque_Argentina_MT_diff
2022-02-01,0.09817271906333436,0.08238735419629332,0.0017593794965249383,-0.0275629069404384,196.6,37.0,-1.045,4.3929152190178655,66.46643109540636,0.4718825561312609,0.5364577259475216,0.11886013986013988
2022-03-01,-0.01593903475584088,0.04653901024992013,0.016408941649961265,-0.0850910564752674,183.6,60.4,-1.23,-0.591066564328159,69.23586572438164,0.3973747841105354,1.3411443148688047,0.35658041958041986
2022-04-01,0.040271866400706756,0.04303732904117091,0.046214811909038186,0.04801614309148941,160.2,85.0,-0.208,0.11535974426409723,72.00530035335692,0.3352849740932643,1.3411443148688043,0.5943006993006992
2022-05-01,0.001334618719641846,0.09105483571894955,-0.011821738965166811,-0.04960000911079031,106.3,109.5,-0.718,-1.1752348711566754,78.46731448763252,0.2856131260794474,0.8046865889212835,0.4754405594405591
2022-06-01,-0.07794552083513413,-0.08088606194683685,0.028484778008559256,0.10516605524259012,80.4,116.3,-0.678,4.142620742678304,84.92932862190814,0.2483592400690847,-0.6437492711370263,0.11886013986014055
2022-07-01,-0.060764811072159336,-0.0698982953073961,0.011491650276097238,-0.01587821960687072,67.4,102.7,-0.423,3.560978963925436,87.6987632508834,0.2731951640759931,-0.6973950437317784,-0.35658041958041986
2022-08-01,-0.031825584638188784,-0.09647695228925936,0.02609654151980286,0.0018732202648392962,77.8,97.9,0.281,-1.9234321960635157,96.9302120141343,0.3477029360967185,-0.6437492711370254,-0.35658041958041964
2022-09-01,-0.04144462533861901,-0.11916590092169961,0.030977932169423725,0.043843413740806546,114.1,83.8,-0.378,-0.7372356282697865,103.39222614840992,1.2417962003454233,-0.5901034985422751,-0.28526433566433584
2022-10-01,0.039333435251158795,0.0848599470336263,-0.0052761132901419806,-0.04461545060531025,157.8,70.8,0.201,-1.5184067885236203,106.16166077738517,1.1424525043177896,-0.5364577259475216,-0.26149230769230747
2022-11-01,0.034617509945946145,-0.07148892620834063,-0.051326328292137464,0.001157831896390962,170.6,60.2,0.145,-1.208654025298145,108.93109540636044,1.0182728842832471,-0.48281195335276994,-0.21394825174825183
2022-12-01,0.03641625038761958,-0.001117804252265397,-0.023202453961717683,0.01927268828350103,194.0,42.6,-0.291,-0.7215643745488762,101.54593639575974,0.8692573402417962,-0.2682288629737606,-0.1426321678321678
2023-01-01,0.009144413818997612,-0.0044837539310160655,-0.013812105581970591,-0.041109745589974364,207.1,32.2,-0.019,-2.7367238095333164,7.420494699646644,0.724274611398964,-0.418918367346939,0.24826013986013962
2023-02-01,-0.03877867822532499,-0.0389461284609007,0.026768762675694065,0.03173945835941244,196.6,37.0,0.066,-1.3796157348078992,7.123674911660778,0.6116096718480141,0.43326530612244873,0.16816083916083935
2023-03-01,0.017420876081524216,-0.018072781059694506,-0.022761133051003624,-0.033712585023124034,183.6,60.4,-0.194,-7.364658125987702,7.420494699646644,0.5150397236614854,1.0831632653061225,0.5044825174825176
2023-04-01,-0.05899650587095291,0.014562408866221366,-0.00832644277655378,-0.01524468306862574,160.2,85.0,-0.108,0.6700985873280985,7.71731448763251,0.4345647668393784,1.0831632653061223,0.8408041958041954
2023-05-01,-0.08795662478701043,-0.12011383007777636,0.025925040461121623,0.014118256389568738,106.3,109.5,-0.23,3.3354116594936443,8.409893992932863,0.3701848013816927,0.649897959183674,0.672643356643357
2023-06-01,0.10385910058106927,0.03676619680082936,-0.013704132631877714,-0.05515752776317298,80.4,116.3,-0.115,6.3934195836756516,9.102473498233216,0.3218998272884285,-0.5199183673469392,0.16816083916083935
2023-07-01,-0.07953717204778589,0.1466806873129967,-0.010255498391541775,-0.013017922873845043,67.4,102.7,0.184,1.4649050078447061,9.399293286219082,0.3540898100172712,-0.5632448979591826,-0.5044825174825176
2023-08-01,0.027404047767702527,0.02212506378473305,0.017131039930183774,0.04759900402937766,77.8,97.9,0.763,-0.7540314491692754,10.388692579505303,0.4506597582037999,-0.5199183673469392,-0.5044825174825176
2023-09-01,-0.07095173597228449,0.08214683999023152,0.024782053607610797,0.015541448756425451,114.1,83.8,0.039,-0.6556635966588829,11.081272084805656,1.6094991364421418,-0.4765918367346944,-0.4035860139860141
2023-10-01,0.0274625651709345,-0.11385310960912147,0.004133790178203028,0.0005960067723861478,157.8,70.8,0.881,-1.8672358219470766,11.37809187279152,1.4807392055267707,-0.43326530612244896,-0.3699538461538461
2023-11-01,0.024311006022107683,-0.06448915183045943,-0.030074592467032372,-0.0230033748136226,170.6,60.2,-0.164,-3.941194260503565,11.674911660777386,1.3197892918825564,-0.38993877551020417,-0.3026895104895102
2023-12-01,-0.037368027159484875,-0.05841373166990411,-0.021189095245197583,-0.013998550429775502,194.0,42.6,-0.176,-1.148085091187241,10.883392226148413,1.1266493955094992,-0.21663265306122415,-0.20179300699300717
2024-01-01,-0.04810427652184828,0.056964551520360285,0.018964400223086427,0.02050109028190142,207.1,32.2,0.112,-1.1364949827293032,7.155477031802121,0.6694818652849742,0.12836588921282766,-0.10741818181818208
2024-02-01,-0.08857968639712496,0.03127891098772523,0.008581260776946546,0.0038290286801904885,196.6,37.0,0.191,0.9340267401261428,6.869257950530036,0.5653402417962006,0.5366034985422734,0.16146853146853135
2024-03-01,0.06601925457862105,0.06085008909832965,0.003737247414383585,0.008751520273887418,183.6,60.4,-0.115,-2.192589811280641,7.155477031802121,0.4760759930915372,1.3415087463556852,0.4844055944055947
2024-04-01,-0.035684140767067225,-0.015021481726872742,0.01584698911961064,0.03489534849946764,160.2,85.0,-0.164,-5.070057286219409,7.441696113074207,0.4016891191709845,1.341508746355685,0.8073426573426572
2024-05-01,0.03423110470446221,-0.062189680863765244,-0.014699871127460596,0.009753183840536592,106.3,109.5,-0.312,-0.7264743719805864,8.109540636042404,0.3421796200345424,0.8049052478134113,0.645874125874125
2024-06-01,-0.045037347747706055,0.057418154101149387,0.011399382488495948,0.06428464187903687,80.4,116.3,-0.454,-2.9671076491385833,8.777385159010601,0.2975474956822108,-0.6439241982507289,0.16146853146853202
2024-07-01,-0.1258007502095511,-0.04553938304834066,-0.016859950734365307,0.010229130776201866,67.4,102.7,0.022,6.583931442602463,9.063604240282688,0.3273022452504318,-0.697584548104957,-0.4844055944055943
2024-08-01,-0.032559850911403544,-0.057588867295320215,-0.023324672566408893,-0.007051351117702731,77.8,97.9,0.158,0.3574110947561735,10.01766784452297,0.4165664939550951,-0.6439241982507271,-0.4844055944055947
2024-09-01,0.07359867751577169,-0.0759608616727526,-0.009087379802062244,-0.02931891514772753,114.1,83.8,-0.166,1.7569868343480834,10.68551236749117,1.4877374784110535,-0.5902638483965026,-0.3875244755244751
2024-10-01,-0.07308964212682133,0.015862953599581994,0.031258649703117786,0.060276902023247786,157.8,70.8,0.243,1.0367108745302147,10.97173144876325,1.3687184801381695,-0.5366034985422736,-0.355230769230769
2024-11-01,0.00709942129920407,-0.018359833798169294,0.016784677851734278,0.031687132834001756,170.6,60.2,0.293,-0.9577730833033087,11.257950530035336,1.219944732297064,-0.48294314868804666,-0.2906433566433566
2024-12-01,0.008803980900710287,0.05326194356082541,0.025674752027055096,0.033712907285980975,194.0,42.6,0.53,-1.8838805254937654,10.494699646643111,1.0414162348877376,-0.2683017492711366,-0.1937622377622379
